"","date","station","CO2_concentration_ratio"
"1","2012-1","ratio_alt",1.00612599894119
"2","2012-1","ratio_mlo",1.00308689218838
"3","2012-1","ratio_kum",1
"4","2012-1","ratio_chr",1.00331979876912
"5","2012-1","ratio_sam",1.00238052576343
"6","2012-1","ratio_ker",1.00035786406278
"7","2012-1","ratio_nzd",0.999408223125611
"8","2012-2","ratio_alt",0.999323477825106
"9","2012-2","ratio_mlo",1.00071212390956
"10","2012-2","ratio_kum",1.00424159301026
"11","2012-2","ratio_chr",1.00162895466925
"12","2012-2","ratio_sam",1.00122574055158
"13","2012-2","ratio_ker",0.999718921681359
"14","2012-2","ratio_nzd",0.999150426074196
"15","2012-3","ratio_alt",1.00142918035253
"16","2012-3","ratio_mlo",1.00241441533027
"17","2012-3","ratio_kum",1.00612053921445
"18","2012-3","ratio_chr",1.00167712753793
"19","2012-3","ratio_sam",0.999744950010202
"20","2012-3","ratio_ker",0.998517533994479
"21","2012-3","ratio_nzd",1.00103066220046
"22","2012-4","ratio_alt",1.00167751627441
"23","2012-4","ratio_mlo",1.0052228588814
"24","2012-4","ratio_kum",0.999773761343355
"25","2012-4","ratio_chr",0.998528628326442
"26","2012-4","ratio_sam",0.99918363181795
"27","2012-4","ratio_ker",1.00048635642246
"28","2012-4","ratio_nzd",1
"29","2012-5","ratio_alt",1.00087484690179
"30","2012-5","ratio_mlo",1.00174031476998
"31","2012-5","ratio_kum",1.00108116262697
"32","2012-5","ratio_chr",0.998958359797769
"33","2012-5","ratio_sam",0.999617014757698
"34","2012-5","ratio_ker",0.999897658948446
"35","2012-5","ratio_nzd",1.0020592020592
"36","2012-6","ratio_alt",0.992158233854453
"37","2012-6","ratio_mlo",0.997331117657426
"38","2012-6","ratio_kum",0.995303277659174
"39","2012-6","ratio_chr",1.0013479145473
"40","2012-6","ratio_sam",1.00038313197619
"41","2012-6","ratio_ker",1.00017911517106
"42","2012-6","ratio_nzd",1.00326226560493
"43","2012-7","ratio_alt",0.980643374949658
"44","2012-7","ratio_mlo",0.995632526318447
"45","2012-7","ratio_kum",0.99124356515595
"46","2012-7","ratio_chr",1.00015238869276
"47","2012-7","ratio_sam",0.997651023847214
"48","2012-7","ratio_ker",0.998669668440442
"49","2012-7","ratio_nzd",1.00035845046983
"50","2012-8","ratio_alt",0.98231474113812
"51","2012-8","ratio_mlo",0.994015923728384
"52","2012-8","ratio_kum",0.999312644790102
"53","2012-8","ratio_chr",0.997435181187943
"54","2012-8","ratio_sam",1.00340379792189
"55","2012-8","ratio_ker",1.00176759913926
"56","2012-8","ratio_nzd",1.00025594430652
"57","2012-9","ratio_alt",1.00862294225242
"58","2012-9","ratio_mlo",0.997806234375797
"59","2012-9","ratio_kum",0.994548326285219
"60","2012-9","ratio_chr",1.00119659860482
"61","2012-9","ratio_sam",0.999387864411967
"62","2012-9","ratio_ker",0.999693133870349
"63","2012-9","ratio_nzd",1.00189350323687
"64","2012-10","ratio_alt",1.01145077720207
"65","2012-10","ratio_mlo",0.999795480110441
"66","2012-10","ratio_kum",1.00325307377049
"67","2012-10","ratio_chr",1.00356007628735
"68","2012-10","ratio_sam",1.00086772324733
"69","2012-10","ratio_ker",1.00194408206073
"70","2012-10","ratio_nzd",0.99890180053633
"71","2012-11","ratio_alt",1.01431791404129
"72","2012-11","ratio_mlo",1.00585557942109
"73","2012-11","ratio_kum",1.00750631909516
"74","2012-11","ratio_chr",0.99842898771063
"75","2012-11","ratio_sam",1.00203993166229
"76","2012-11","ratio_ker",1.00102121575736
"77","2012-11","ratio_nzd",1
"78","2012-12","ratio_alt",1.00840887856367
"79","2012-12","ratio_mlo",1.00330477667336
"80","2012-12","ratio_kum",1.00096297610299
"81","2012-12","ratio_chr",1.00238560515697
"82","2012-12","ratio_sam",1.00081431152505
"83","2012-12","ratio_ker",1.00053559131832
"84","2012-12","ratio_nzd",1.00115054203314
"85","2013-1","ratio_alt",1.00385636299895
"86","2013-1","ratio_mlo",1.00291382674133
"87","2013-1","ratio_kum",1.00496215094053
"88","2013-1","ratio_chr",1.00303820543332
"89","2013-1","ratio_sam",1.00419537745684
"90","2013-1","ratio_ker",1.00122355340301
"91","2013-1","ratio_nzd",1.00028092039737
"92","2013-2","ratio_alt",1.00124725603672
"93","2013-2","ratio_mlo",1.00280430498712
"94","2013-2","ratio_kum",1.00239324851996
"95","2013-2","ratio_chr",1.00113587601282
"96","2013-2","ratio_sam",0.997695852534562
"97","2013-2","ratio_ker",1.00007637863435
"98","2013-2","ratio_nzd",0.998366013071895
"99","2013-3","ratio_alt",1.00044845283771
"100","2013-3","ratio_mlo",1.00287204292948
"101","2013-3","ratio_kum",1.00163357627545
"102","2013-3","ratio_chr",1.00126065251374
"103","2013-3","ratio_sam",1.00030454533919
"104","2013-3","ratio_ker",0.99783610396884
"105","2013-3","ratio_nzd",1.00240384615385
"106","2013-4","ratio_alt",1.00092140651459
"107","2013-4","ratio_mlo",1.00188409073781
"108","2013-4","ratio_kum",1.00326182411241
"109","2013-4","ratio_chr",1.00143533440774
"110","2013-4","ratio_sam",1.00271470252442
"111","2013-4","ratio_ker",1.00275538320237
"112","2013-4","ratio_nzd",1.00132659829583
"113","2013-5","ratio_alt",1.00358271340781
"114","2013-5","ratio_mlo",1.00376109523093
"115","2013-5","ratio_kum",1.00512692259597
"116","2013-5","ratio_chr",0.999195353164525
"117","2013-5","ratio_sam",0.999746976367593
"118","2013-5","ratio_ker",0.99954203134541
"119","2013-5","ratio_nzd",1.0007898089172
"120","2013-6","ratio_alt",0.993331184768327
"121","2013-6","ratio_mlo",0.996502797761791
"122","2013-6","ratio_kum",0.996168201045036
"123","2013-6","ratio_chr",1.00015099277751
"124","2013-6","ratio_sam",0.997747519740838
"125","2013-6","ratio_ker",1.00290179707784
"126","2013-6","ratio_nzd",1.00078918561136
"127","2013-7","ratio_alt",0.985200159728462
"128","2013-7","ratio_mlo",0.997142284167251
"129","2013-7","ratio_kum",0.98995903686682
"130","2013-7","ratio_chr",0.999723221699419
"131","2013-7","ratio_sam",1.0016741496081
"132","2013-7","ratio_ker",0.998121827411168
"133","2013-7","ratio_nzd",1.0014245014245
"134","2013-8","ratio_alt",0.982115262824573
"135","2013-8","ratio_mlo",0.992986072703505
"136","2013-8","ratio_kum",0.99394459302619
"137","2013-8","ratio_chr",0.997055270311084
"138","2013-8","ratio_sam",1.00043049963281
"139","2013-8","ratio_ker",1.00038142704572
"140","2013-8","ratio_nzd",1.00091444828287
"141","2013-9","ratio_alt",1.00041270086925
"142","2013-9","ratio_mlo",0.996708777437403
"143","2013-9","ratio_kum",0.996649235924252
"144","2013-9","ratio_chr",1.00381168749211
"145","2013-9","ratio_sam",1.00048093960411
"146","2013-9","ratio_ker",1.00078798200351
"147","2013-9","ratio_nzd",1.000126890671
"148","2013-10","ratio_alt",1.01626917622792
"149","2013-10","ratio_mlo",1.00132083619091
"150","2013-10","ratio_kum",1.00527227344506
"151","2013-10","ratio_chr",0.995951315193884
"152","2013-10","ratio_sam",0.999797596457938
"153","2013-10","ratio_ker",1.00099055166108
"154","2013-10","ratio_nzd",0.999111877997412
"155","2013-11","ratio_alt",1.01410594682362
"156","2013-11","ratio_mlo",1.00410948479237
"157","2013-11","ratio_kum",1.00618206693861
"158","2013-11","ratio_chr",1
"159","2013-11","ratio_sam",1.00075916694081
"160","2013-11","ratio_ker",1.00126868133262
"161","2013-11","ratio_nzd",0.999619037943821
"162","2013-12","ratio_alt",1.00437806464525
"163","2013-12","ratio_mlo",1.0040926660435
"164","2013-12","ratio_kum",1.00284541585879
"165","2013-12","ratio_chr",1.00272692841813
"166","2013-12","ratio_sam",1.00189647760892
"167","2013-12","ratio_ker",1.00288892830896
"168","2013-12","ratio_nzd",1.00068599303844
"169","2018-1","ratio_alt",1.02989015368521
"170","2018-1","ratio_mlo",1.02669518178387
"171","2018-1","ratio_kum",1.02744438306634
"172","2018-1","ratio_chr",1.0280512678468
"173","2018-1","ratio_sam",1.02607137448892
"174","2018-1","ratio_ker",1.02504106127606
"175","2018-1","ratio_nzd",1.02363784085716
"176","2018-2","ratio_alt",0.999709773381382
"177","2018-2","ratio_mlo",1.00144586580405
"178","2018-2","ratio_kum",1.00090422542095
"179","2018-2","ratio_chr",0.998750826658829
"180","2018-2","ratio_sam",1.00201697208215
"181","2018-2","ratio_ker",1
"182","2018-2","ratio_nzd",0.998288563137138
"183","2018-3","ratio_alt",1.00152413209145
"184","2018-3","ratio_mlo",1.00188425302826
"185","2018-3","ratio_kum",1.00376013282547
"186","2018-3","ratio_chr",1.00201098685501
"187","2018-3","ratio_sam",1.00081007437956
"188","2018-3","ratio_ker",1.00120790810038
"189","2018-3","ratio_nzd",1.00116775988869
"190","2018-4","ratio_alt",1.00437219189333
"191","2018-4","ratio_mlo",1.00266230276977
"192","2018-4","ratio_kum",1.00209194843104
"193","2018-4","ratio_chr",1.00056292525332
"194","2018-4","ratio_sam",0.998822663723326
"195","2018-4","ratio_ker",0.997956420041856
"196","2018-4","ratio_nzd",1.00225834470778
"197","2018-5","ratio_alt",0.998653166261815
"198","2018-5","ratio_mlo",1.00292319310126
"199","2018-5","ratio_kum",1.00220895232547
"200","2018-5","ratio_chr",0.997407108436682
"201","2018-5","ratio_sam",0.997028633171259
"202","2018-5","ratio_ker",0.997927563406691
"203","2018-5","ratio_nzd",1.00133709701382
"204","2018-6","ratio_alt",0.995905883486261
"205","2018-6","ratio_mlo",0.996478103519468
"206","2018-6","ratio_kum",0.9961246881585
"207","2018-6","ratio_chr",1.00105456774985
"208","2018-6","ratio_sam",1.00120686682594
"209","2018-6","ratio_ker",1.00118670886076
"210","2018-6","ratio_nzd",1.00131058358061
"211","2018-7","ratio_alt",0.982613111503398
"212","2018-7","ratio_mlo",0.996660654219276
"213","2018-7","ratio_kum",0.991173681523087
"214","2018-7","ratio_chr",1.00036748493312
"215","2018-7","ratio_sam",0.999680196801968
"216","2018-7","ratio_ker",1.00150632161201
"217","2018-7","ratio_nzd",1.00086434692416
"218","2018-8","ratio_alt",0.98097652212433
"219","2018-8","ratio_mlo",0.995842402602167
"220","2018-8","ratio_kum",0.996467471298204
"221","2018-8","ratio_chr",0.998799990204002
"222","2018-8","ratio_sam",1.00095971651451
"223","2018-8","ratio_ker",1.00009862662426
"224","2018-8","ratio_nzd",1.00086360047375
"225","2018-9","ratio_alt",1.00391359975916
"226","2018-9","ratio_mlo",0.995972396178688
"227","2018-9","ratio_kum",0.996504185130478
"228","2018-9","ratio_chr",0.997793252255787
"229","2018-9","ratio_sam",0.999532894089881
"230","2018-9","ratio_ker",1.00162717881709
"231","2018-9","ratio_nzd",1.00115869141829
"232","2018-10","ratio_alt",1.00997076242597
"233","2018-10","ratio_mlo",1.00147947232154
"234","2018-10","ratio_kum",1.00333514501705
"235","2018-10","ratio_chr",1.00009829458888
"236","2018-10","ratio_sam",0.999778635905256
"237","2018-10","ratio_ker",1.00093533856795
"238","2018-10","ratio_nzd",0.999088894360995
"239","2018-11","ratio_alt",1.01412806809184
"240","2018-11","ratio_mlo",1.00448110304075
"241","2018-11","ratio_kum",1.00573707926034
"242","2018-11","ratio_chr",1.00297311907219
"243","2018-11","ratio_sam",1.00127927573312
"244","2018-11","ratio_ker",1.00127874093201
"245","2018-11","ratio_nzd",0.999063416557809
"246","2018-12","ratio_alt",1.0089296606241
"247","2018-12","ratio_mlo",1.0033335784494
"248","2018-12","ratio_kum",1.00403956323753
"249","2018-12","ratio_chr",1.0052916533967
"250","2018-12","ratio_sam",1.0017199017199
"251","2018-12","ratio_ker",1.00213669965862
"252","2018-12","ratio_nzd",1.00046873072653
"253","2019-1","ratio_alt",1.00263584262327
"254","2019-1","ratio_mlo",1.00403097745096
"255","2019-1","ratio_kum",1.00343810197264
"256","2019-1","ratio_chr",1.00199829413915
"257","2019-1","ratio_sam",1.0037527593819
"258","2019-1","ratio_ker",1.00012253700618
"259","2019-1","ratio_nzd",1.00049316960103
"260","2019-2","ratio_alt",1.00301480874053
"261","2019-2","ratio_mlo",1.00238454426006
"262","2019-2","ratio_kum",1.00174961119751
"263","2019-2","ratio_chr",0.998929883016757
"264","2019-2","ratio_sam",0.99973120250226
"265","2019-2","ratio_ker",0.998211178906614
"266","2019-2","ratio_nzd",0.997929708680436
"267","2019-3","ratio_alt",1.00396758602448
"268","2019-3","ratio_mlo",1.001602097291
"269","2019-3","ratio_kum",1.00295944110227
"270","2019-3","ratio_chr",1.00163124193509
"271","2019-3","ratio_sam",0.998313453265546
"272","2019-3","ratio_ker",1.00135015710919
"273","2019-3","ratio_nzd",1.00061743640405
"274","2019-4","ratio_alt",1.00205978156735
"275","2019-4","ratio_mlo",1.00225388977752
"276","2019-4","ratio_kum",1.00159628500943
"277","2019-4","ratio_chr",1.00274671852212
"278","2019-4","ratio_sam",1.00085693998972
"279","2019-4","ratio_ker",1.00026966732858
"280","2019-4","ratio_nzd",1.00503517215846
"281","2019-5","ratio_alt",0.997896648979397
"282","2019-5","ratio_mlo",1.00309515173498
"283","2019-5","ratio_kum",1.00217328310635
"284","2019-5","ratio_chr",0.996121494194362
"285","2019-5","ratio_sam",0.999486276236607
"286","2019-5","ratio_ker",0.998603009656389
"287","2019-5","ratio_nzd",0.999656180161595
"288","2019-6","ratio_alt",0.992287425149701
"289","2019-6","ratio_mlo",0.998457199334667
"290","2019-6","ratio_kum",1.00016866657029
"291","2019-6","ratio_chr",0.999415958922444
"292","2019-6","ratio_sam",1.00252098783562
"293","2019-6","ratio_ker",1.00088354399313
"294","2019-6","ratio_nzd",1.00085984522786
"295","2019-7","ratio_alt",0.984310128415564
"296","2019-7","ratio_mlo",0.994422849416934
"297","2019-7","ratio_kum",0.98964080079019
"298","2019-7","ratio_chr",1.00292191190436
"299","2019-7","ratio_sam",0.99765625
"300","2019-7","ratio_ker",1.00205978274196
"301","2019-7","ratio_nzd",1.00304369170349
"302","2019-8","ratio_alt",0.98300554220413
"303","2019-8","ratio_mlo",0.995411284840245
"304","2019-8","ratio_kum",0.994912242264904
"305","2019-8","ratio_chr",1.0001942266139
"306","2019-8","ratio_sam",1.00190877055599
"307","2019-8","ratio_ker",0.999755291814511
"308","2019-8","ratio_nzd",0.99951057165231
"309","2019-9","ratio_alt",1.00349257827117
"310","2019-9","ratio_mlo",0.99587794824264
"311","2019-9","ratio_kum",0.995204306337167
"312","2019-9","ratio_chr",0.996116222055004
"313","2019-9","ratio_sam",0.997459821210493
"314","2019-9","ratio_ker",1.00085668828785
"315","2019-9","ratio_nzd",1.00075898540789
"316","2019-10","ratio_alt",1.01302672467371
"317","2019-10","ratio_mlo",1.00024491795249
"318","2019-10","ratio_kum",1.00533510350593
"319","2019-10","ratio_chr",1.00009747301216
"320","2019-10","ratio_sam",1.00274254370929
"321","2019-10","ratio_ker",1.00232330643189
"322","2019-10","ratio_nzd",0.999755351681957
"323","2019-11","ratio_alt",1.01285921126899
"324","2019-11","ratio_mlo",1.00487267384917
"325","2019-11","ratio_kum",1.00408402827028
"326","2019-11","ratio_chr",1.0011939280232
"327","2019-11","ratio_sam",1.00126984126984
"328","2019-11","ratio_ker",0.999853604977431
"329","2019-11","ratio_nzd",0.997552918145112
"330","2019-12","ratio_alt",1.00864972257893
"331","2019-12","ratio_mlo",1.0036063256902
"332","2019-12","ratio_kum",1.00594281260656
"333","2019-12","ratio_chr",1.00545144804089
"334","2019-12","ratio_sam",1.00268279596117
"335","2019-12","ratio_ker",0.999975597257132
"336","2019-12","ratio_nzd",1.00203606034589
"337","2020-1","ratio_alt",1.0049243334134
"338","2020-1","ratio_mlo",1.00388472090708
"339","2020-1","ratio_kum",1.00263909738027
"340","2020-1","ratio_chr",0.999733746429782
"341","2020-1","ratio_sam",1.00179996108192
"342","2020-1","ratio_ker",1.00212309043877
"343","2020-1","ratio_nzd",0.999804151978065
"344","2020-2","ratio_alt",1.00523485120115
"345","2020-2","ratio_mlo",1.00072556654654
"346","2020-2","ratio_kum",1.00176281664292
"347","2020-2","ratio_chr",1.00038738106191
"348","2020-2","ratio_sam",1.0004370417132
"349","2020-2","ratio_ker",1.00294654815536
"350","2020-2","ratio_nzd",0.997845249755142
"351","2020-3","ratio_alt",0.997384315404004
"352","2020-3","ratio_mlo",1.00159508905914
"353","2020-3","ratio_kum",1.00313373830875
"354","2020-3","ratio_chr",1.00210556886662
"355","2020-3","ratio_sam",0.999223376371226
"356","2020-3","ratio_ker",0.9930558927791
"357","2020-3","ratio_nzd",1.00230663525717
"358","2020-4","ratio_alt",1.00236028991036
"359","2020-4","ratio_mlo",1.00395724247762
"360","2020-4","ratio_kum",1.00185033882828
"361","2020-4","ratio_chr",1.00024151089214
"362","2020-4","ratio_sam",1.00126299426795
"363","2020-4","ratio_ker",1.00215158924205
"364","2020-4","ratio_nzd",1.00203202271948
"365","2020-5","ratio_alt",0.999357800347264
"366","2020-5","ratio_mlo",1.00242747614584
"367","2020-5","ratio_kum",1.00163104746828
"368","2020-5","ratio_chr",0.996933552250338
"369","2020-5","ratio_sam",0.997938094313992
"370","2020-5","ratio_ker",0.999634039230994
"371","2020-5","ratio_nzd",1.00039092086296
"372","2020-6","ratio_alt",0.991884044173648
"373","2020-6","ratio_mlo",0.998681308142323
"374","2020-6","ratio_kum",0.996910845566225
"375","2020-6","ratio_chr",1.00094456150549
"376","2020-6","ratio_sam",0.998857531782494
"377","2020-6","ratio_ker",1.00041490737803
"378","2020-6","ratio_nzd",1.00075711320063
"379","2020-7","ratio_alt",0.984235152969406
"380","2020-7","ratio_mlo",0.995606558951336
"381","2020-7","ratio_kum",0.9902474177276
"382","2020-7","ratio_chr",1.00089527680991
"383","2020-7","ratio_sam",0.99846685486226
"384","2020-7","ratio_ker",1.00085386679678
"385","2020-7","ratio_nzd",1.00114701288559
"386","2020-8","ratio_alt",0.983470671412551
"387","2020-8","ratio_mlo",0.99409211478177
"388","2020-8","ratio_kum",0.996676693188434
"389","2020-8","ratio_chr",0.997171521817962
"390","2020-8","ratio_sam",1.00270540349509
"391","2020-8","ratio_ker",1.00090188909202
"392","2020-8","ratio_nzd",1.00134071130829
"393","2020-9","ratio_alt",1.00855230540407
"394","2020-9","ratio_mlo",0.997792601576713
"395","2020-9","ratio_kum",0.99902645605666
"396","2020-9","ratio_chr",0.998545384018619
"397","2020-9","ratio_sam",1.00109382596014
"398","2020-9","ratio_ker",1.0007793093371
"399","2020-9","ratio_nzd",1.00060859827645
"400","2020-10","ratio_alt",1.00946294703208
"401","2020-10","ratio_mlo",0.99973258131959
"402","2020-10","ratio_kum",1.00216824615684
"403","2020-10","ratio_chr",0.999465863843838
"404","2020-10","ratio_sam",1.00058273643317
"405","2020-10","ratio_ker",1.00092470920329
"406","2020-10","ratio_nzd",0.999586404885288
"407","2020-11","ratio_alt",1.01397613830046
"408","2020-11","ratio_mlo",1.00355032463585
"409","2020-11","ratio_kum",1.00739012057565
"410","2020-11","ratio_chr",1.00172472428703
"411","2020-11","ratio_sam",1.0008978621175
"412","2020-11","ratio_ker",1.00126422250316
"413","2020-11","ratio_nzd",1.00004867838193
"414","2020-12","ratio_alt",1.00410623379118
"415","2020-12","ratio_mlo",1.00334391431825
"416","2020-12","ratio_kum",1.00364382239382
"417","2020-12","ratio_chr",1.00567451560492
"418","2020-12","ratio_sam",1.00409736701741
"419","2020-12","ratio_ker",1.00133547008547
"420","2020-12","ratio_nzd",0.99997566199377
"421","2021-1","ratio_alt",1.00143489178524
"422","2021-1","ratio_mlo",1.0035018233632
"423","2021-1","ratio_kum",1.00201966771657
"424","2021-1","ratio_chr",NA
"425","2021-1","ratio_sam",0.998816853796934
"426","2021-1","ratio_ker",NA
"427","2021-1","ratio_nzd",0.999707936816998
"428","2021-2","ratio_alt",1.01220298507463
"429","2021-2","ratio_mlo",1.00276761648055
"430","2021-2","ratio_kum",1.00352729454109
"431","2021-2","ratio_chr",NA
"432","2021-2","ratio_sam",0.998863801189383
"433","2021-2","ratio_ker",NA
"434","2021-2","ratio_nzd",0.99800365185636
"435","2021-3","ratio_alt",0.995682536686642
"436","2021-3","ratio_mlo",1.00110399116807
"437","2021-3","ratio_kum",1.000382573765
"438","2021-3","ratio_chr",NA
"439","2021-3","ratio_sam",1.00094387569883
"440","2021-3","ratio_ker",NA
"441","2021-3","ratio_nzd",1.00121972044008
"442","2021-4","ratio_alt",1.00011847498993
"443","2021-4","ratio_mlo",1.0050583750869
"444","2021-4","ratio_kum",1.00375256943449
"445","2021-4","ratio_chr",NA
"446","2021-4","ratio_sam",1.00053194061608
"447","2021-4","ratio_ker",NA
"448","2021-4","ratio_nzd",1.00285066881076
"449","2021-5","ratio_alt",1.00262983320697
"450","2021-5","ratio_mlo",1.00054861177369
"451","2021-5","ratio_kum",0.999714251696631
"452","2021-5","ratio_chr",NA
"453","2021-5","ratio_sam",1.00072498791687
"454","2021-5","ratio_ker",NA
"455","2021-5","ratio_nzd",1.0008260447036
"456","2021-6","ratio_alt",0.992509274793828
"457","2021-6","ratio_mlo",0.998045152215891
"458","2021-6","ratio_kum",0.998975775909297
"459","2021-6","ratio_chr",NA
"460","2021-6","ratio_sam",0.995798116397006
"461","2021-6","ratio_ker",NA
"462","2021-6","ratio_nzd",1.00072826139729
"463","2021-7","ratio_alt",0.9795962097043
"464","2021-7","ratio_mlo",0.995174967156336
"465","2021-7","ratio_kum",0.992155460181211
"466","2021-7","ratio_chr",NA
"467","2021-7","ratio_sam",1.00230381220293
"468","2021-7","ratio_ker",NA
"469","2021-7","ratio_nzd",1.00172229769067
"470","2021-8","ratio_alt",0.98592781625957
"471","2021-8","ratio_mlo",0.993591436046372
"472","2021-8","ratio_kum",0.989858450890389
"473","2021-8","ratio_chr",NA
"474","2021-8","ratio_sam",1.00070165251264
"475","2021-8","ratio_ker",NA
"476","2021-8","ratio_nzd",1.0008717762441
"477","2021-9","ratio_alt",1.00244046738648
"478","2021-9","ratio_mlo",0.997535993815828
"479","2021-9","ratio_kum",1.00084974143582
"480","2021-9","ratio_chr",NA
"481","2021-9","ratio_sam",0.999443907156673
"482","2021-9","ratio_ker",NA
"483","2021-9","ratio_nzd",1.00070165251264
"484","2021-10","ratio_alt",1.01313168572482
"485","2021-10","ratio_mlo",1.00072649779629
"486","2021-10","ratio_kum",1.00271686396274
"487","2021-10","ratio_chr",NA
"488","2021-10","ratio_sam",1.00084669908315
"489","2021-10","ratio_ker",NA
"490","2021-10","ratio_nzd",0.999323017408124
"491","2021-11","ratio_alt",1.01262166557441
"492","2021-11","ratio_mlo",1.00389604104153
"493","2021-11","ratio_kum",1.00570930907683
"494","2021-11","ratio_chr",NA
"495","2021-11","ratio_sam",1.00130523059074
"496","2021-11","ratio_ker",NA
"497","2021-11","ratio_nzd",0.998766089228685
"498","2021-12","ratio_alt",1.00755051655121
"499","2021-12","ratio_mlo",1.00344702904664
"500","2021-12","ratio_kum",1.00363225247763
"501","2021-12","ratio_chr",NA
"502","2021-12","ratio_sam",1.00185873605948
"503","2021-12","ratio_ker",NA
"504","2021-12","ratio_nzd",1.00099319299436
